x-axis,3
second,Volt
-1.031250000000e-007,-9.94973e-002
-1.026250000000e-007,-9.94973e-002
-1.021250000000e-007,-9.94973e-002
-1.016250000000e-007,-9.94973e-002
-1.011250000000e-007,-9.94973e-002
-1.006250000000e-007,-9.94973e-002
-1.001250000000e-007,-9.94973e-002
-9.962500000000e-008,-9.94973e-002
-9.912500000000e-008,-9.94973e-002
-9.862500000000e-008,-9.94973e-002
-9.812500000000e-008,-9.94973e-002
-9.762500000000e-008,-9.94973e-002
-9.712500000000e-008,-9.94973e-002
-9.662500000000e-008,-9.94973e-002
-9.612500000000e-008,-9.94973e-002
-9.562500000000e-008,-9.94973e-002
-9.512500000000e-008,-9.94973e-002
-9.462500000000e-008,-9.94973e-002
-9.412500000000e-008,-9.94973e-002
-9.362500000000e-008,-9.94973e-002
-9.312500000000e-008,-9.94973e-002
-9.262500000000e-008,-9.94973e-002
-9.212500000000e-008,-9.94973e-002
-9.162500000000e-008,-9.94973e-002
-9.112500000000e-008,-9.94973e-002
-9.062500000000e-008,-9.44719e-002
-9.012500000000e-008,-9.94973e-002
-8.962500000000e-008,-9.94973e-002
-8.912500000000e-008,-9.94973e-002
-8.862500000000e-008,-9.44719e-002
-8.812500000000e-008,-9.94973e-002
-8.762500000000e-008,-9.94973e-002
-8.712500000000e-008,-9.94973e-002
-8.662500000000e-008,-9.94973e-002
-8.612500000000e-008,-9.94973e-002
-8.562500000000e-008,-9.94973e-002
-8.512500000000e-008,-9.94973e-002
-8.462500000000e-008,-9.44719e-002
-8.412500000000e-008,-9.44719e-002
-8.362500000000e-008,-9.44719e-002
-8.312500000000e-008,-9.94973e-002
-8.262500000000e-008,-9.94973e-002
-8.212500000000e-008,-9.94973e-002
-8.162500000000e-008,-9.94973e-002
-8.112500000000e-008,-9.94973e-002
-8.062500000000e-008,-9.94973e-002
-8.012500000000e-008,-9.94973e-002
-7.962500000000e-008,-9.94973e-002
-7.912500000000e-008,-9.94973e-002
-7.862500000000e-008,-9.94973e-002
-7.812500000000e-008,-9.94973e-002
-7.762500000000e-008,-9.94973e-002
-7.712500000000e-008,-9.94973e-002
-7.662500000000e-008,-9.94973e-002
-7.612500000000e-008,-9.94973e-002
-7.562500000000e-008,-9.94973e-002
-7.512500000000e-008,-9.94973e-002
-7.462500000000e-008,-9.94973e-002
-7.412500000000e-008,-9.94973e-002
-7.362500000000e-008,-9.94973e-002
-7.312500000000e-008,-9.94973e-002
-7.262500000000e-008,-9.94973e-002
-7.212500000000e-008,-9.94973e-002
-7.162500000000e-008,-9.94973e-002
-7.112500000000e-008,-9.44719e-002
-7.062500000000e-008,-9.44719e-002
-7.012500000000e-008,-9.94973e-002
-6.962500000000e-008,-9.44719e-002
-6.912500000000e-008,-9.94973e-002
-6.862500000000e-008,-9.94973e-002
-6.812500000000e-008,-9.94973e-002
-6.762500000000e-008,-9.94973e-002
-6.712500000000e-008,-9.94973e-002
-6.662500000000e-008,-9.94973e-002
-6.612500000000e-008,-9.94973e-002
-6.562500000000e-008,-9.94973e-002
-6.512500000000e-008,-9.94973e-002
-6.462500000000e-008,-9.94973e-002
-6.412500000000e-008,-9.94973e-002
-6.362500000000e-008,-9.94973e-002
-6.312500000000e-008,-9.94973e-002
-6.262500000000e-008,-9.94973e-002
-6.212500000000e-008,-9.94973e-002
-6.162500000000e-008,-9.94973e-002
-6.112500000000e-008,-9.94973e-002
-6.062500000000e-008,-9.94973e-002
-6.012500000000e-008,-9.94973e-002
-5.962500000000e-008,-9.94973e-002
-5.912500000000e-008,-9.94973e-002
-5.862500000000e-008,-9.94973e-002
-5.812500000000e-008,-9.94973e-002
-5.762500000000e-008,-9.94973e-002
-5.712500000000e-008,-9.44719e-002
-5.662500000000e-008,-9.94973e-002
-5.612500000000e-008,-9.94973e-002
-5.562500000000e-008,-9.94973e-002
-5.512500000000e-008,-9.94973e-002
-5.462500000000e-008,-9.94973e-002
-5.412500000000e-008,-9.94973e-002
-5.362500000000e-008,-9.94973e-002
-5.312500000000e-008,-9.94973e-002
-5.262500000000e-008,-9.94973e-002
-5.212500000000e-008,-9.94973e-002
-5.162500000000e-008,-9.94973e-002
-5.112500000000e-008,-9.94973e-002
-5.062500000000e-008,-9.94973e-002
-5.012500000000e-008,-9.94973e-002
-4.962500000000e-008,-9.94973e-002
-4.912500000000e-008,-9.94973e-002
-4.862500000000e-008,-9.94973e-002
-4.812500000000e-008,-9.94973e-002
-4.762500000000e-008,-9.94973e-002
-4.712500000000e-008,-9.94973e-002
-4.662500000000e-008,-9.94973e-002
-4.612500000000e-008,-9.94973e-002
-4.562500000000e-008,-9.94973e-002
-4.512500000000e-008,-9.94973e-002
-4.462500000000e-008,-9.94973e-002
-4.412500000000e-008,-9.94973e-002
-4.362500000000e-008,-9.94973e-002
-4.312500000000e-008,-9.94973e-002
-4.262500000000e-008,-9.94973e-002
-4.212500000000e-008,-9.94973e-002
-4.162500000000e-008,-9.94973e-002
-4.112500000000e-008,-9.94973e-002
-4.062500000000e-008,-9.94973e-002
-4.012500000000e-008,-9.94973e-002
-3.962500000000e-008,-9.94973e-002
-3.912500000000e-008,-9.94973e-002
-3.862500000000e-008,-9.94973e-002
-3.812500000000e-008,-9.94973e-002
-3.762500000000e-008,-9.94973e-002
-3.712500000000e-008,-9.94973e-002
-3.662500000000e-008,-9.94973e-002
-3.612500000000e-008,-9.94973e-002
-3.562500000000e-008,-9.94973e-002
-3.512500000000e-008,-9.94973e-002
-3.462500000000e-008,-9.94973e-002
-3.412500000000e-008,-9.94973e-002
-3.362500000000e-008,-9.94973e-002
-3.312500000000e-008,-9.94973e-002
-3.262500000000e-008,-9.94973e-002
-3.212500000000e-008,-9.94973e-002
-3.162500000000e-008,-9.94973e-002
-3.112500000000e-008,-9.94973e-002
-3.062500000000e-008,-9.94973e-002
-3.012500000000e-008,-9.94973e-002
-2.962500000000e-008,-9.94973e-002
-2.912500000000e-008,-9.44719e-002
-2.862500000000e-008,-9.94973e-002
-2.812500000000e-008,-9.94973e-002
-2.762500000000e-008,-9.94973e-002
-2.712500000000e-008,-9.94973e-002
-2.662500000000e-008,-1.04522e-001
-2.612500000000e-008,-9.94973e-002
-2.562500000000e-008,-1.04522e-001
-2.512500000000e-008,-9.94973e-002
-2.462500000000e-008,-9.94973e-002
-2.412500000000e-008,-9.94973e-002
-2.362500000000e-008,-9.94973e-002
-2.312500000000e-008,-9.94973e-002
-2.262500000000e-008,-9.94973e-002
-2.212500000000e-008,-9.94973e-002
-2.162500000000e-008,-9.94973e-002
-2.112500000000e-008,-9.94973e-002
-2.062500000000e-008,-9.94973e-002
-2.012500000000e-008,-9.94973e-002
-1.962500000000e-008,-9.94973e-002
-1.912500000000e-008,-9.94973e-002
-1.862500000000e-008,-9.94973e-002
-1.812500000000e-008,-9.94973e-002
-1.762500000000e-008,-9.94973e-002
-1.712500000000e-008,-1.04522e-001
-1.662500000000e-008,-9.94973e-002
-1.612500000000e-008,-9.94973e-002
-1.562500000000e-008,-9.94973e-002
-1.512500000000e-008,-9.94973e-002
-1.462500000000e-008,-9.94973e-002
-1.412500000000e-008,-9.94973e-002
-1.362500000000e-008,-9.44719e-002
-1.312500000000e-008,-9.94973e-002
-1.262500000000e-008,-9.94973e-002
-1.212500000000e-008,-9.94973e-002
-1.162500000000e-008,-9.94973e-002
-1.112500000000e-008,-9.94973e-002
-1.062500000000e-008,-9.94973e-002
-1.012500000000e-008,-9.94973e-002
-9.625000000000e-009,-9.94973e-002
-9.125000000000e-009,-9.44719e-002
-8.625000000000e-009,-9.44719e-002
-8.125000000000e-009,-8.94470e-002
-7.625000000000e-009,-8.94470e-002
-7.125000000000e-009,-8.44216e-002
-6.625000000000e-009,-8.44216e-002
-6.125000000000e-009,-7.43718e-002
-5.625000000000e-009,-7.43718e-002
-5.125000000000e-009,-6.93464e-002
-4.625000000000e-009,-5.92961e-002
